Purchase ID,Supplier ID,Order Date,Total Cost,Status,Payment Terms,Delivery Time (days)
PO65273,SUP3492,2008-06-02,12233.64,Received,Prepaid,16
PO68234,SUP5822,2001-09-15,12162.6,Pending,Prepaid,13
PO67182,SUP7287,2020-06-22,97908.25,Pending,Net 60,7
PO95989,SUP7304,2018-12-12,48112.23,Cancelled,Net 30,21
PO78669,SUP2144,2012-10-01,41153.4,Received,Net 60,9
PO34086,SUP2275,2002-07-03,45531.95,Received,Net 30,10
PO40652,SUP4887,2004-12-28,60161.96,Pending,Net 60,29
PO52059,SUP2842,2007-11-17,99768.77,Received,Net 60,9
PO35036,SUP7304,2003-09-18,80532.07,Cancelled,Net 60,13
PO59947,SUP8463,2005-10-22,66635.92,Pending,Prepaid,16
PO91037,SUP5822,2014-01-20,61563.44,Received,Prepaid,15
PO49978,SUP1445,2014-06-20,90193.69,Received,Prepaid,16
PO25977,SUP4281,2016-02-01,78392.45,Received,Net 60,29
PO15852,SUP5370,2007-10-09,71053.49,Received,Prepaid,20
PO83497,SUP7304,2016-03-13,20229.27,Pending,Prepaid,25
PO43977,SUP2842,2000-01-11,46657.44,Received,Net 30,22
PO36648,SUP7965,2019-07-26,59087.97,Received,Prepaid,10
PO55338,SUP5804,2023-09-21,93485.46,Received,Prepaid,18
PO38546,SUP7287,2005-05-04,4591.97,Cancelled,Net 30,25
PO81385,SUP3110,2023-02-21,11433.31,Pending,Net 60,13
PO56630,SUP9747,2025-11-28,44883.27,Received,Prepaid,9
PO70942,SUP4281,2000-11-16,48911.63,Pending,Prepaid,26
PO16808,SUP8689,2004-11-11,71984.02,Cancelled,Prepaid,12
PO98095,SUP6593,2023-10-25,96736.09,Cancelled,Net 60,13
PO33925,SUP2122,2022-06-18,88275.58,Cancelled,Prepaid,25
PO34650,SUP5370,2002-03-24,66182.62,Cancelled,Net 60,14
PO84760,SUP9506,2010-09-11,75825.32,Received,Net 30,8
PO92295,SUP5370,2022-05-14,13840.09,Cancelled,Prepaid,7
PO75694,SUP2842,2009-04-13,68198.29,Pending,Prepaid,16
PO74573,SUP8689,2004-04-14,59545.92,Pending,Net 30,24
PO25297,SUP4887,2014-02-15,40818.31,Pending,Net 60,14
PO18392,SUP5193,2001-10-21,73975.67,Received,Prepaid,14
PO69351,SUP2317,2010-07-09,26656.6,Cancelled,Prepaid,28
PO82619,SUP3704,2012-10-23,85316.44,Pending,Prepaid,13
PO30848,SUP5804,2021-02-15,5850.93,Received,Net 60,28
PO12902,SUP5370,2015-02-09,17716.03,Cancelled,Net 60,18
PO75285,SUP7786,2020-03-24,91305.25,Pending,Net 60,10
PO90259,SUP8721,2024-10-28,55805.43,Received,Prepaid,27
PO34883,SUP7737,2007-01-08,73750.25,Received,Net 60,15
PO11718,SUP8191,2020-08-12,61428.0,Cancelled,Prepaid,11
PO20497,SUP4887,2008-01-28,19760.4,Pending,Prepaid,11
PO52670,SUP1888,2015-07-12,3878.15,Cancelled,Net 60,29
PO15626,SUP6523,2021-06-28,80454.87,Pending,Net 60,6
PO51642,SUP3650,2022-10-26,42210.57,Pending,Net 60,15
PO51094,SUP3112,2003-12-25,72390.3,Received,Prepaid,8
PO58847,SUP6660,2010-10-22,68651.23,Cancelled,Net 30,26
PO97254,SUP3704,2021-08-22,55265.33,Cancelled,Prepaid,27
PO52603,SUP9506,2024-12-25,78883.81,Pending,Prepaid,27
PO24219,SUP4001,2003-01-28,27973.32,Pending,Prepaid,5
PO93858,SUP8463,2003-05-03,87611.91,Received,Net 60,29
PO39622,SUP7646,2020-06-10,58896.02,Cancelled,Prepaid,24
PO96661,SUP7201,2023-08-21,83338.81,Received,Net 60,13
PO39026,SUP2842,2013-02-05,22748.13,Pending,Prepaid,11
PO41995,SUP7849,2011-12-05,11502.96,Received,Prepaid,11
PO45300,SUP2275,2021-06-06,71147.05,Pending,Net 30,18
PO15151,SUP4515,2001-08-27,45057.15,Received,Net 30,25
PO41686,SUP3110,2017-12-01,80650.0,Cancelled,Prepaid,11
PO29878,SUP6508,2020-09-17,84985.11,Pending,Prepaid,22
PO48083,SUP8497,2022-01-25,67405.48,Cancelled,Prepaid,5
PO37341,SUP1888,2014-05-20,20994.62,Received,Net 60,15
PO59107,SUP5961,2002-07-10,84372.57,Received,Prepaid,29
PO26898,SUP5804,2022-12-18,74046.75,Cancelled,Net 60,17
PO64335,SUP4297,2022-09-24,65675.21,Pending,Net 60,8
PO56594,SUP8721,2024-08-11,17940.61,Received,Net 30,25
PO23364,SUP4297,2019-11-15,78528.32,Cancelled,Net 60,19
PO24502,SUP8191,2016-12-28,26039.76,Received,Prepaid,8
PO35196,SUP5370,2024-04-04,3522.16,Cancelled,Prepaid,23
PO51963,SUP5061,2010-10-19,53774.76,Received,Net 30,22
PO23893,SUP8721,2020-12-05,10472.64,Received,Net 60,19
PO73936,SUP4001,2020-05-03,43624.08,Pending,Net 30,17
PO24678,SUP2275,2019-04-26,90778.3,Cancelled,Net 60,18
PO64034,SUP4515,2020-04-26,41365.81,Cancelled,Net 60,13
PO85407,SUP6898,2000-11-22,16688.82,Cancelled,Net 30,19
PO73598,SUP7849,2011-09-04,76567.36,Cancelled,Net 30,5
PO52047,SUP6508,2006-02-28,90513.76,Pending,Prepaid,21
PO60068,SUP3492,2014-06-06,51817.58,Received,Net 60,29
PO30031,SUP4297,2022-04-23,15660.04,Cancelled,Prepaid,27
PO14458,SUP4297,2000-10-17,11538.7,Pending,Net 60,17
PO64339,SUP9506,2014-11-09,63622.08,Cancelled,Net 30,20
PO66631,SUP6508,2009-02-26,53852.5,Cancelled,Prepaid,11
PO92277,SUP6508,2019-08-13,44131.05,Pending,Net 60,26
PO17674,SUP8463,2017-07-26,91058.32,Cancelled,Net 60,22
PO91494,SUP8191,2013-06-18,70825.41,Received,Net 30,22
PO83339,SUP5061,2009-10-14,98860.02,Received,Net 60,28
PO83997,SUP5370,2025-03-14,79415.83,Pending,Prepaid,8
PO65431,SUP1445,2019-07-23,58790.19,Pending,Net 30,30
PO56074,SUP5061,2025-11-06,68348.54,Cancelled,Prepaid,21
PO86583,SUP2144,2001-09-16,98055.24,Received,Net 30,11
PO68109,SUP3704,2022-01-05,87221.97,Pending,Net 60,11
PO62362,SUP8689,2024-02-09,12525.29,Received,Prepaid,13
PO50433,SUP4887,2016-08-28,74605.47,Received,Net 30,22
PO87310,SUP6593,2025-02-09,27719.9,Pending,Net 30,16
PO97316,SUP9332,2016-03-22,2345.07,Pending,Prepaid,22
PO84436,SUP3704,2022-09-13,51745.95,Cancelled,Prepaid,5
PO17359,SUP7737,2012-10-03,11098.92,Received,Prepaid,17
PO96902,SUP3112,2019-05-28,34764.46,Pending,Net 30,11
PO78189,SUP7304,2004-03-25,507.21,Received,Net 60,14
PO68417,SUP6508,2024-10-02,6908.92,Pending,Prepaid,17
PO69534,SUP5193,2007-10-26,62641.05,Received,Net 30,29
PO85674,SUP3650,2025-09-23,96295.74,Received,Net 30,8
PO76040,SUP7201,2024-03-12,62188.54,Pending,Net 30,12
PO50245,SUP3110,2022-08-24,21377.85,Cancelled,Prepaid,7
PO32107,SUP5061,2000-12-08,9043.56,Pending,Prepaid,28
PO15763,SUP2122,2025-12-28,41597.47,Cancelled,Prepaid,27
PO28469,SUP7849,2003-08-18,24364.29,Received,Prepaid,7
PO36307,SUP6508,2022-02-06,56633.78,Received,Prepaid,29
PO35686,SUP4297,2002-03-03,18534.98,Pending,Net 30,22
PO56187,SUP9768,2021-10-18,79895.37,Pending,Net 60,9
PO64606,SUP4887,2010-12-21,40371.5,Pending,Net 30,7
PO49940,SUP2789,2001-08-06,74111.03,Cancelled,Net 60,6
PO10507,SUP8689,2008-03-24,36332.64,Pending,Net 60,27
PO83737,SUP8191,2011-06-08,52115.25,Cancelled,Net 30,9
PO81290,SUP9332,2020-04-17,56519.99,Cancelled,Net 60,28
PO35305,SUP4515,2008-07-17,12740.64,Received,Net 60,30
PO40669,SUP4001,2022-12-26,22701.1,Pending,Net 30,9
PO81184,SUP3650,2017-04-16,1576.09,Pending,Net 30,28
PO78735,SUP3492,2001-04-05,38865.58,Cancelled,Net 30,6
PO97796,SUP7737,2017-11-11,14264.35,Received,Prepaid,7
PO70010,SUP5804,2025-04-20,97722.6,Received,Prepaid,6
PO11147,SUP9747,2013-10-24,79569.16,Cancelled,Net 60,24
PO99192,SUP2842,2020-04-02,43392.21,Received,Net 30,24
PO17479,SUP5961,2024-06-22,43619.45,Cancelled,Net 30,11
PO56480,SUP7098,2010-07-19,38645.94,Cancelled,Prepaid,20
PO65063,SUP6593,2009-07-05,62554.48,Received,Net 60,9
PO64547,SUP5370,2017-11-03,29935.53,Pending,Prepaid,10
PO46217,SUP4001,2009-12-19,14799.44,Cancelled,Prepaid,8
PO58794,SUP7201,2022-08-22,62033.93,Received,Prepaid,14
PO79159,SUP1888,2013-02-25,79178.95,Pending,Net 60,30
PO14518,SUP5804,2011-02-12,2894.28,Cancelled,Net 30,19
PO43754,SUP4281,2014-07-17,58698.39,Pending,Net 60,14
PO68505,SUP5804,2008-12-01,13440.27,Received,Net 60,26
PO13382,SUP2842,2010-01-27,87363.84,Cancelled,Prepaid,5
PO25260,SUP7109,2020-09-09,64349.62,Cancelled,Net 60,26
PO99713,SUP7304,2004-03-19,18535.64,Received,Net 30,13
PO57596,SUP8463,2017-03-03,73867.18,Pending,Prepaid,29
PO73468,SUP7646,2005-09-11,68463.99,Received,Net 30,5
PO68526,SUP2144,2018-02-11,26892.46,Cancelled,Prepaid,15
PO78579,SUP2275,2002-05-11,88666.33,Cancelled,Net 60,18
PO16943,SUP7450,2006-12-03,82274.3,Cancelled,Prepaid,25
PO99764,SUP9332,2002-11-16,42139.18,Received,Prepaid,29
PO69983,SUP5822,2023-02-04,37006.25,Received,Net 30,11
PO18248,SUP7098,2017-04-05,67053.85,Received,Prepaid,22
PO72548,SUP1445,2008-04-09,52801.33,Cancelled,Net 60,28
PO32599,SUP4738,2001-03-08,9880.08,Cancelled,Prepaid,17
PO52516,SUP9747,2020-06-05,93409.54,Cancelled,Prepaid,9
PO94635,SUP8463,2008-03-11,11113.3,Cancelled,Net 30,29
PO19966,SUP3492,2022-05-12,95457.27,Received,Net 30,28
PO69387,SUP6660,2012-12-10,86026.96,Pending,Prepaid,5
PO86657,SUP2122,2020-08-11,49044.66,Pending,Net 30,6
PO40874,SUP7098,2006-05-13,15126.09,Pending,Net 30,14
PO12340,SUP6660,2017-03-27,17035.98,Cancelled,Prepaid,19
PO60576,SUP7965,2001-01-21,11584.03,Pending,Net 60,27
PO41547,SUP9768,2010-12-13,10510.82,Pending,Net 30,24
PO96778,SUP2789,2011-01-18,33694.9,Pending,Net 30,22
PO23307,SUP2317,2000-12-27,55908.19,Pending,Prepaid,20
PO87631,SUP9768,2011-06-06,44219.08,Received,Net 30,6
PO46664,SUP6523,2004-09-05,84459.0,Received,Net 60,21
PO38531,SUP2789,2025-06-17,79341.09,Pending,Prepaid,29
PO87918,SUP2144,2021-03-03,58091.11,Cancelled,Prepaid,8
PO49869,SUP4001,2002-01-16,89152.15,Received,Prepaid,28
PO65683,SUP5193,2021-10-23,79361.55,Received,Prepaid,17
PO34081,SUP4515,2023-04-11,34085.18,Received,Net 30,20
PO19243,SUP8721,2000-11-10,72095.0,Received,Net 60,25
PO23717,SUP4281,2003-10-22,22815.3,Cancelled,Net 60,9
PO70081,SUP7965,2009-01-13,31502.44,Received,Net 60,28
PO14373,SUP7965,2000-01-25,90818.39,Cancelled,Net 30,24
PO40336,SUP5961,2011-11-04,51161.38,Pending,Net 30,21
PO33481,SUP7201,2019-05-25,57285.86,Pending,Net 60,10
PO19135,SUP5804,2010-05-16,2360.28,Pending,Prepaid,11
PO89731,SUP6898,2008-02-22,25695.88,Pending,Net 30,7
PO30017,SUP3112,2016-07-18,42522.48,Pending,Prepaid,12
PO67770,SUP6593,2014-05-25,33200.54,Cancelled,Prepaid,7
PO39459,SUP7737,2016-02-16,93551.81,Pending,Net 60,17
PO82082,SUP3492,2025-09-26,71689.04,Cancelled,Prepaid,22
PO55838,SUP4738,2001-10-26,17594.07,Pending,Prepaid,9
PO39504,SUP4887,2011-04-02,94817.17,Pending,Net 30,28
PO87477,SUP7098,2014-11-03,11733.62,Cancelled,Net 60,11
PO78484,SUP7965,2006-04-10,6477.42,Received,Net 60,12
PO69778,SUP3650,2005-06-17,69071.5,Received,Net 30,30
PO18285,SUP8689,2014-04-24,60998.01,Pending,Net 60,30
PO10509,SUP4515,2025-01-16,95457.25,Pending,Prepaid,6
PO94046,SUP9332,2006-01-01,91196.98,Pending,Prepaid,16
PO99216,SUP1888,2001-03-26,11575.03,Pending,Net 60,21
PO52216,SUP3492,2006-01-26,19504.72,Received,Net 30,12
PO76380,SUP7304,2007-07-21,35141.48,Cancelled,Net 30,29
PO89810,SUP5822,2003-02-20,12990.62,Pending,Prepaid,21
PO28625,SUP7737,2019-01-18,22180.41,Received,Prepaid,5
PO48652,SUP7201,2003-08-26,78856.22,Received,Net 60,25
PO14232,SUP5061,2008-11-10,52039.26,Cancelled,Net 60,17
PO67403,SUP7109,2010-01-03,45891.33,Cancelled,Prepaid,20
PO33371,SUP7098,2002-08-12,20619.63,Cancelled,Net 30,26
PO92138,SUP6898,2011-05-06,65786.97,Cancelled,Net 60,22
PO62569,SUP5822,2023-02-02,6226.94,Received,Net 60,30
PO93609,SUP6508,2011-05-20,29143.02,Received,Net 30,21
PO57179,SUP3110,2000-12-23,33840.44,Pending,Prepaid,26
PO78314,SUP4001,2014-07-16,77320.48,Cancelled,Net 30,28
PO82045,SUP1888,2002-07-13,3798.15,Pending,Prepaid,17
PO15144,SUP2317,2020-05-16,47048.28,Pending,Net 30,19
PO70991,SUP2275,2009-10-20,36187.31,Cancelled,Net 30,22
PO63949,SUP9332,2016-04-16,45129.85,Cancelled,Prepaid,10
PO29664,SUP2317,2003-10-18,78431.17,Cancelled,Net 30,7
PO45199,SUP4738,2016-03-19,19884.49,Pending,Net 30,30
PO21616,SUP9747,2006-06-25,82299.94,Received,Net 60,27
PO87934,SUP9747,2007-11-15,18313.79,Cancelled,Prepaid,29
PO63695,SUP7304,2001-01-23,17717.52,Cancelled,Net 60,18
PO22910,SUP8497,2007-02-11,90158.64,Received,Net 30,14
PO31502,SUP3492,2018-09-08,26475.3,Received,Net 30,25
PO13234,SUP6660,2024-05-22,54632.86,Received,Prepaid,23
PO68633,SUP6660,2008-11-13,26029.42,Received,Net 60,27
PO86033,SUP3110,2022-01-10,82808.18,Received,Net 30,18
PO53111,SUP6523,2018-02-27,75880.75,Pending,Net 60,21
PO32535,SUP8689,2020-11-26,96031.78,Cancelled,Net 60,25
PO13989,SUP2317,2019-03-26,4614.19,Received,Net 60,5
PO84567,SUP5822,2010-03-11,80238.94,Cancelled,Net 60,22
PO48161,SUP9332,2016-01-18,51886.31,Pending,Prepaid,6
PO10062,SUP5822,2017-04-02,71530.63,Pending,Prepaid,25
PO49550,SUP2842,2014-09-10,21393.63,Cancelled,Prepaid,10
PO21878,SUP7287,2022-03-20,57430.96,Received,Prepaid,27
PO89203,SUP6523,2011-02-13,11687.19,Cancelled,Net 30,26
PO83566,SUP3650,2024-09-03,1571.6,Received,Net 30,22
PO88443,SUP2144,2023-09-23,9024.9,Cancelled,Net 60,16
PO11573,SUP2842,2025-01-21,54375.78,Pending,Prepaid,12
PO18380,SUP4281,2023-01-28,84982.46,Cancelled,Net 30,22
PO14075,SUP4738,2010-10-07,73876.78,Cancelled,Net 60,14
PO39669,SUP7201,2001-01-07,77825.95,Pending,Net 30,6
PO44458,SUP3650,2007-10-25,70169.05,Received,Prepaid,8
PO33004,SUP2789,2010-10-06,63774.19,Pending,Net 60,13
PO23769,SUP9747,2019-04-14,51023.27,Pending,Net 30,10
PO58306,SUP4738,2017-10-06,97818.1,Pending,Prepaid,18
PO77641,SUP3650,2002-07-04,47183.32,Received,Net 60,20
PO26019,SUP8721,2012-06-28,6975.97,Pending,Net 60,15
PO95524,SUP9747,2016-05-16,68706.56,Pending,Net 30,26
PO18773,SUP7737,2012-07-12,86161.71,Received,Prepaid,10
PO82987,SUP5061,2003-05-17,59575.36,Pending,Net 30,6
PO77866,SUP8721,2014-06-10,51774.46,Received,Net 30,18
PO24999,SUP7737,2011-11-21,83063.52,Pending,Prepaid,15
PO69917,SUP4738,2007-01-18,84511.93,Cancelled,Net 60,12
PO83925,SUP5961,2006-06-25,67817.79,Cancelled,Net 60,8
PO29617,SUP1445,2002-03-18,23241.43,Received,Prepaid,11
PO91262,SUP6523,2000-03-19,11709.95,Pending,Prepaid,19
PO87358,SUP8463,2017-05-26,58164.44,Received,Net 60,23
PO99316,SUP2144,2018-12-17,79683.74,Pending,Net 60,26
PO48344,SUP3704,2024-05-03,79031.22,Pending,Net 30,27
PO10591,SUP1888,2010-11-02,60932.24,Cancelled,Net 30,8
PO64915,SUP7304,2008-12-25,20841.15,Pending,Net 60,20
PO32053,SUP4297,2022-03-22,96567.92,Cancelled,Net 30,30
PO20228,SUP8191,2008-05-17,70283.6,Pending,Net 60,25
PO67805,SUP7965,2010-05-28,92908.63,Pending,Net 60,20
PO80162,SUP2122,2017-12-11,48917.72,Pending,Net 30,19
PO58981,SUP3110,2021-07-03,77147.83,Cancelled,Net 30,21
PO85653,SUP9506,2015-06-22,41208.51,Cancelled,Prepaid,8
PO64450,SUP5061,2006-10-20,39611.55,Received,Prepaid,20
PO87162,SUP7109,2008-11-25,50945.61,Pending,Net 60,22
PO72152,SUP5370,2021-03-23,19631.1,Pending,Net 30,15
PO82428,SUP8497,2019-08-02,54676.39,Received,Prepaid,21
PO73612,SUP3650,2025-11-01,40053.75,Received,Net 30,7
PO83273,SUP8191,2005-05-22,38893.11,Pending,Net 60,13
PO25399,SUP5804,2025-01-02,21023.25,Received,Net 30,26
PO65056,SUP7109,2012-12-12,22950.76,Pending,Net 60,28
PO31967,SUP7304,2008-11-02,7977.02,Cancelled,Prepaid,8
PO38951,SUP3492,2001-04-03,66099.22,Pending,Prepaid,26
PO91831,SUP8463,2007-10-27,19348.0,Received,Net 60,24
PO54324,SUP7098,2007-01-25,82721.32,Received,Net 60,23
PO75982,SUP3704,2019-05-13,30833.2,Cancelled,Net 30,29
PO82307,SUP7109,2011-11-10,94505.38,Pending,Net 30,25
PO82155,SUP7965,2021-06-03,73700.6,Pending,Prepaid,16
PO53308,SUP6593,2025-03-20,7702.7,Received,Prepaid,22
PO57635,SUP5804,2012-09-26,77252.33,Pending,Net 30,9
PO28737,SUP5804,2001-05-15,21867.44,Pending,Net 60,6
PO11565,SUP7965,2007-11-04,30857.57,Received,Prepaid,11
PO29656,SUP2122,2015-04-04,2161.16,Received,Net 60,10
PO41299,SUP7109,2009-10-19,61536.84,Cancelled,Prepaid,22
PO33522,SUP8191,2012-10-02,44479.49,Pending,Net 30,24
PO98971,SUP2122,2000-01-14,90281.26,Received,Net 30,27
PO72438,SUP9747,2014-07-06,81366.51,Received,Net 60,21
PO88941,SUP9747,2004-07-28,13707.77,Cancelled,Net 60,28
PO80238,SUP5804,2024-06-28,87848.16,Cancelled,Prepaid,19
PO90807,SUP2275,2001-10-04,25555.52,Received,Prepaid,14
PO24142,SUP4297,2007-01-22,55503.06,Pending,Prepaid,23
PO46157,SUP7304,2021-12-11,95024.86,Received,Net 60,30
PO21638,SUP7737,2006-10-06,90731.2,Cancelled,Net 30,27
PO16904,SUP4281,2007-02-23,60505.8,Cancelled,Prepaid,19
PO69586,SUP7304,2013-11-08,24328.47,Cancelled,Net 30,6
PO45624,SUP7287,2021-06-06,41398.76,Pending,Prepaid,29
PO49971,SUP9768,2012-08-05,66885.0,Cancelled,Net 60,24
PO97104,SUP4281,2007-03-22,33017.92,Received,Prepaid,19
PO26612,SUP4738,2005-09-13,92837.06,Cancelled,Net 60,13
PO56939,SUP7098,2023-09-26,85071.67,Pending,Net 60,27
PO31348,SUP4738,2020-11-14,95018.52,Cancelled,Net 60,26
PO28521,SUP1445,2002-08-17,45879.18,Cancelled,Net 60,8
PO87865,SUP3704,2024-01-06,1406.76,Cancelled,Net 30,12
PO99371,SUP5822,2007-05-13,18414.03,Cancelled,Prepaid,21
PO73364,SUP4738,2016-07-19,58829.52,Cancelled,Prepaid,19
PO51984,SUP2789,2015-01-26,31610.18,Cancelled,Prepaid,7
PO60843,SUP2122,2024-04-13,3192.1,Pending,Net 60,26
PO11237,SUP5804,2006-12-12,15386.25,Pending,Net 30,8
PO25238,SUP6898,2017-09-12,49843.58,Received,Net 30,16
PO82638,SUP9768,2008-11-20,48618.66,Pending,Net 60,23
PO78553,SUP1445,2009-03-26,77334.8,Received,Prepaid,18
PO91523,SUP7098,2006-10-28,2234.9,Received,Prepaid,5
PO19368,SUP7304,2025-05-15,15414.65,Pending,Prepaid,30
PO29478,SUP4738,2002-12-14,73186.37,Received,Prepaid,26
PO48546,SUP5193,2014-07-26,57288.5,Cancelled,Prepaid,10
PO14406,SUP9506,2018-06-09,2318.16,Pending,Prepaid,13
PO77331,SUP2122,2010-07-18,42725.63,Received,Prepaid,25
PO14883,SUP3110,2025-06-13,79513.15,Pending,Prepaid,9
PO32238,SUP3110,2024-06-14,35595.91,Pending,Prepaid,11
PO39711,SUP6508,2011-11-24,31946.04,Received,Net 30,24
PO64935,SUP5822,2000-04-14,58680.2,Pending,Prepaid,30
PO12535,SUP5370,2016-11-17,88387.38,Cancelled,Net 30,17
PO36936,SUP7965,2009-10-19,22305.25,Cancelled,Net 60,24
PO91607,SUP7786,2006-11-11,49744.35,Pending,Net 30,30
PO22806,SUP7109,2001-04-02,27097.63,Cancelled,Prepaid,29
PO57674,SUP2317,2018-02-22,54108.23,Received,Prepaid,25
PO49715,SUP5193,2022-01-19,12594.47,Received,Net 30,7
PO75435,SUP7450,2002-01-03,29216.81,Cancelled,Net 30,26
PO27092,SUP4738,2011-03-14,77131.92,Pending,Net 60,27
PO61207,SUP8463,2016-08-05,48131.71,Pending,Net 60,22
PO32645,SUP8191,2023-04-12,70626.8,Received,Net 60,8
PO67739,SUP8191,2004-03-10,90382.15,Cancelled,Prepaid,21
PO44459,SUP7737,2021-07-16,45364.24,Cancelled,Net 30,24
PO33241,SUP3110,2011-06-26,22629.18,Pending,Prepaid,9
PO72404,SUP7646,2016-02-10,4262.3,Cancelled,Net 30,23
PO71350,SUP8689,2020-01-27,17241.32,Cancelled,Prepaid,11
PO71215,SUP7304,2021-10-16,91503.37,Cancelled,Prepaid,15
PO66974,SUP7304,2014-06-24,87362.05,Cancelled,Net 30,10
PO82291,SUP8689,2005-11-16,36109.26,Received,Net 60,10
PO67233,SUP8191,2016-04-05,66649.81,Cancelled,Prepaid,28
PO27098,SUP5193,2014-11-26,60487.54,Cancelled,Net 30,23
PO72116,SUP6593,2007-11-22,45205.01,Received,Net 30,20
PO57553,SUP5193,2008-05-23,93055.39,Cancelled,Net 60,18
PO90777,SUP7849,2009-12-26,10495.79,Received,Net 60,7
PO17984,SUP7646,2000-08-16,9412.93,Received,Net 30,21
PO81963,SUP3492,2015-06-05,76101.37,Cancelled,Prepaid,20
PO45524,SUP4281,2013-09-11,7243.18,Cancelled,Net 60,16
PO90346,SUP4297,2014-11-01,88393.85,Cancelled,Net 30,17
PO68554,SUP5961,2002-02-06,2076.66,Cancelled,Net 60,16
PO94634,SUP2144,2010-03-10,95964.58,Received,Net 60,26
PO64018,SUP7287,2025-02-07,65078.32,Pending,Prepaid,13
PO87302,SUP7737,2015-11-03,67293.9,Received,Prepaid,14
PO89121,SUP1445,2011-09-28,67637.58,Pending,Net 60,13
PO48778,SUP7201,2012-09-06,46028.62,Received,Prepaid,30
PO49993,SUP3704,2025-06-13,81508.08,Pending,Net 60,30
PO38104,SUP7304,2005-11-28,97426.39,Pending,Net 60,10
PO45144,SUP6593,2003-05-09,3543.44,Pending,Net 60,12
PO40099,SUP2842,2021-08-22,549.5,Cancelled,Net 60,17
PO98914,SUP6593,2011-12-04,83010.19,Cancelled,Prepaid,8
PO18470,SUP3112,2000-12-27,45928.65,Pending,Net 60,7
PO34573,SUP1888,2024-04-14,87754.73,Received,Prepaid,26
PO81968,SUP7965,2002-05-13,25263.25,Pending,Net 60,16
PO41857,SUP4001,2008-12-11,87217.82,Cancelled,Net 30,6
PO66065,SUP1445,2020-12-11,1869.91,Pending,Net 30,22
PO11991,SUP6593,2020-12-23,95967.45,Cancelled,Net 30,11
PO71643,SUP1445,2011-03-08,54564.25,Cancelled,Net 60,7
PO84694,SUP2789,2014-03-05,47204.25,Received,Net 30,27
PO35250,SUP3492,2024-11-26,19568.83,Received,Prepaid,23
PO94216,SUP7109,2013-09-23,39691.31,Pending,Net 30,28
PO74503,SUP7786,2017-11-10,94208.89,Cancelled,Net 30,30
PO41846,SUP4281,2019-03-09,94470.66,Received,Prepaid,23
PO31786,SUP3112,2021-06-03,87486.09,Received,Net 30,11
PO97127,SUP7965,2020-06-19,65785.1,Received,Net 30,21
PO54541,SUP7201,2022-03-06,30673.91,Pending,Net 30,18
PO34266,SUP7450,2024-07-20,46641.27,Cancelled,Net 60,15
PO44344,SUP4738,2009-05-21,95474.07,Pending,Prepaid,22
PO25439,SUP2144,2022-08-17,56721.01,Cancelled,Net 30,23
PO70245,SUP5193,2006-03-17,86589.7,Received,Net 60,15
PO43867,SUP6593,2006-02-15,40919.91,Cancelled,Prepaid,22
PO67393,SUP3704,2019-09-02,71975.43,Received,Net 30,25
PO60991,SUP3704,2021-03-05,30026.86,Pending,Prepaid,7
PO64096,SUP6508,2003-04-01,38869.35,Received,Prepaid,24
PO73471,SUP1445,2008-12-22,35204.74,Pending,Net 60,8
PO54843,SUP9332,2024-10-18,65395.61,Cancelled,Net 60,13
PO14421,SUP7849,2007-08-12,15852.21,Pending,Net 60,27
PO42829,SUP7450,2017-05-16,23870.6,Received,Net 30,28
PO16230,SUP5193,2010-02-01,20296.22,Cancelled,Net 60,24
PO64400,SUP4297,2024-06-17,87953.42,Received,Prepaid,21
PO51524,SUP7450,2002-11-12,67494.52,Pending,Net 30,14
PO72273,SUP8463,2021-02-11,35087.59,Received,Net 30,28
PO70368,SUP7304,2007-03-23,5651.14,Cancelled,Net 30,19
PO58711,SUP1888,2019-08-09,21296.68,Received,Prepaid,17
PO58683,SUP2122,2018-04-09,29803.64,Cancelled,Net 60,24
PO17919,SUP2842,2012-03-17,4977.69,Received,Net 60,11
PO90688,SUP2317,2011-06-22,6632.81,Pending,Net 30,22
PO82834,SUP8191,2006-05-09,31892.5,Cancelled,Net 30,16
PO90576,SUP5193,2015-02-21,94109.4,Pending,Net 30,19
PO56022,SUP3650,2024-03-07,31004.23,Pending,Net 30,11
PO18170,SUP9768,2005-03-18,55600.73,Pending,Net 30,17
PO37365,SUP4281,2002-02-03,30600.42,Cancelled,Net 30,30
PO14857,SUP5370,2017-01-06,61950.02,Received,Prepaid,18
PO66310,SUP3112,2002-12-22,26054.08,Pending,Net 60,22
PO10208,SUP7646,2020-01-18,39302.18,Received,Net 60,16
PO94397,SUP7287,2013-04-25,24758.98,Received,Net 30,11
PO12899,SUP5822,2015-08-24,65992.16,Cancelled,Net 60,16
PO13141,SUP3650,2004-03-09,87946.46,Pending,Prepaid,16
PO42787,SUP7287,2016-01-16,45891.82,Pending,Net 60,6
PO24017,SUP5370,2023-06-06,3438.99,Cancelled,Net 60,11
PO43800,SUP5061,2017-10-16,49784.53,Received,Prepaid,25
PO43762,SUP1445,2024-08-07,69430.0,Pending,Net 30,6
PO78208,SUP2122,2017-10-21,75250.45,Received,Net 60,7
PO73296,SUP8721,2020-06-24,22996.85,Pending,Net 60,13
PO77907,SUP6593,2002-05-11,35571.95,Pending,Net 30,23
PO58600,SUP7737,2024-05-12,13574.57,Received,Prepaid,5
